loggingTime,loggingSample,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,state
50:38.9,180,0.38,63.984375,12,10,-9999,1421743839,12.78431702,-7.107467651,-43.57465363,339.0537109,333.7561646,10,4355.109985,-0.02355957,-0.449081421,-0.75227356,4355.104025,0.219298533,-0.259946094,-0.590058227,4355.067461,-1.81991966,0.12943542,0.63191156,0.332039893,-0.276852369,-0.761820376,-0.041161757,0.145238444,0.154733807,XArbitraryZVertical,0.238847055,-0.207067743,-0.736494711,0.598038942,0.104150034,-0.590688288,-0.800150096,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:38.9,181,0.38,63.984375,12,10,-9999,1421743839,12.81781006,-7.208007813,-43.80435181,341.9250183,336.6274719,10,4355.167887,0.031341553,-0.507598877,-0.865386963,4355.17715,0.409287379,-0.288097571,-0.605673406,4355.140588,-1.878896253,0.147792148,0.641857436,0.218088672,-0.19977355,-0.707593322,-0.105299294,0.138784349,-0.044492949,XArbitraryZVertical,0.242234071,-0.212593558,-0.750180949,0.577369186,0.11794883,-0.598684251,-0.792253256,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:39.0,182,0.38,63.984375,12,10,-9999,1421743839,12.38206482,-7.040420532,-43.67310333,344.7738037,339.4762573,10,4355.225909,0.011169434,-0.602432251,-0.801376343,4355.213714,0.308179403,-0.158699367,-0.619202797,4355.17715,-1.909423284,0.157338498,0.649593773,0.41977936,-0.27093944,-0.609530628,-0.093435436,0.097264089,-0.078893803,XArbitraryZVertical,0.244615143,-0.216602978,-0.756591516,0.56640609,0.124776989,-0.604862988,-0.786493182,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:39.0,183,0.38,63.984375,12,10,-9999,1421743839,12.75076294,-7.442626953,-43.27932739,345.6206055,340.3230591,10,4355.284038,0.034637451,-0.626403809,-0.873764038,4355.28684,0.191507914,0.027066771,-0.458096731,4355.250277,-1.960459266,0.171014057,0.66458399,0.265802324,-0.135369122,-0.551545084,-0.110158801,-0.012769628,-0.079533927,XArbitraryZVertical,0.248038032,-0.225015094,-0.766806059,0.547589088,0.133962512,-0.616731703,-0.775690675,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:39.1,184,0.38,63.984375,12,10,-9999,1421743839,12.83457947,-7.660507202,-42.86914825,346.2749939,340.9774475,10,4355.341931,0.128997803,-0.6509552,-0.995574951,4355.323404,0.155184261,0.017637051,-0.45209583,4355.323404,-2.004112702,0.196795579,0.673392851,0.165644586,0.034776907,-0.455939054,-0.06024047,-0.042923145,-0.153818876,XArbitraryZVertical,0.255194046,-0.227079495,-0.773944062,0.533218052,0.152846068,-0.623641789,-0.766621828,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.1,185,0.54,63.984375,12,10,-9999,1421743839,13.15298462,-7.710784912,-42.42615509,346.9736023,341.6760559,10,4355.399981,0.11479187,-0.618164063,-1.055358887,4355.396529,0.000634099,-0.103972206,-0.356066502,4355.396529,-2.038178094,0.211304495,0.66779939,0.011095024,-0.08685641,-0.360004961,-0.07265573,-0.006335494,-0.27034837,XArbitraryZVertical,0.255668507,-0.225327442,-0.781995281,0.521866399,0.164681494,-0.619259596,-0.767722309,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.2,186,0.54,63.984375,12,10,-9999,1421743839,12.96864319,-7.358856201,-42.47537231,348.3526611,343.0551147,10,4355.458035,0.103530884,-0.474151611,-0.966995239,4355.433093,0.066802466,-0.390067879,-0.207238674,4355.433093,-2.052710002,0.211557058,0.664553816,0.077263303,-0.372952223,-0.211177096,0.155519485,0.054574173,-0.426235378,XArbitraryZVertical,0.25338183,-0.225780424,-0.786269582,0.516334187,0.165296555,-0.616707981,-0.769641697,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.3,187,0.54,63.984375,12,10,-9999,1421743839,13.0524292,-7.308578491,-42.91838074,348.4326172,343.1350708,10,4355.516071,0.157592773,-0.42098999,-0.78894043,4355.506219,0.255640828,-0.37773185,-0.332625092,4355.506219,-2.078424358,0.201575557,0.689594365,0.266101539,-0.360616416,-0.336563468,-0.003769541,0.190866008,0.003594186,XArbitraryZVertical,0.25209333,-0.241883135,-0.789914715,0.50396056,0.154465348,-0.63622427,-0.755882978,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.3,188,0.54,63.984375,12,10,-9999,1421743839,12.80104065,-7.459411621,-43.16448212,349.0684509,343.7709045,10,4355.574155,0.14112854,-0.399993896,-0.778427124,4355.579345,0.032962477,-0.367143921,-0.401046494,4355.542782,-2.094272864,0.199972266,0.695005771,0.17823419,-0.39763394,-0.302319705,0.011113926,0.248696759,-0.05958778,XArbitraryZVertical,0.250719231,-0.246511016,-0.793165628,0.497252926,0.152567104,-0.64038986,-0.752744377,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.4,189,0.54,63.984375,12,10,-9999,1421743839,11.67819214,-7.509689331,-43.04962921,351.3317261,346.0341797,10,4355.632052,0.05607605,-0.403808594,-0.792388916,4355.615908,0.166247298,-0.211745009,-0.41915519,4355.615908,-2.13143764,0.200736294,0.695984699,0.176707774,-0.194629952,-0.423093468,-0.055299822,0.231519237,-0.057313252,XArbitraryZVertical,0.246608821,-0.251351606,-0.802006686,0.482484959,0.153017104,-0.641141415,-0.752012908,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.4,190,0.54,63.984375,12,10,-9999,1421743839,11.67819214,-7.509689331,-43.04962921,351.3317261,346.0341797,10,4355.690039,0.051239014,-0.488357544,-0.602371216,4355.689035,0.040510941,-0.535290319,-0.505450664,4355.652472,-2.153974394,0.211099947,0.703355775,0.378304988,-0.15845795,-0.475842148,-0.113115855,0.235815734,-0.008588085,XArbitraryZVertical,0.249456132,-0.254752689,-0.804839529,0.474453411,0.159807742,-0.64678067,-0.74574542,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.5,191,0.54,63.984375,12,10,-9999,1421743839,10.53860474,-7.911895752,-43.01683044,355.0226135,349.7250671,10,4355.748045,-0.034835815,-0.53855896,-0.711929321,4355.725597,-0.048036236,-0.30206159,-0.439713462,4355.725597,-2.200321362,0.214400213,0.702483808,-0.037575971,-0.284946859,-0.443651646,-0.105854146,0.112256169,0.066367134,XArbitraryZVertical,0.244661487,-0.259342241,-0.815367163,0.456134573,0.162387967,-0.646115422,-0.745764732,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.6,192,0.54,63.984375,12,10,-9999,1421743840,10.06936646,-7.777816772,-43.2137146,357.1998901,351.9023438,10,4355.806072,0.069473267,-0.562210083,-0.745956421,4355.798724,0.233447641,-0.238930824,-0.711961496,4355.798724,-2.251366753,0.234443279,0.699839124,0.24390775,-0.221816361,-0.715899646,-0.169992402,0.110052273,-0.055403396,XArbitraryZVertical,0.245753437,-0.259991034,-0.824785518,0.437879846,0.177698091,-0.644094646,-0.744019806,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.6,193,0.54,63.984375,12,10,-9999,1421743840,9.985580444,-7.492904663,-43.45982361,358.3700867,353.0725403,10,4355.864074,0.073776245,-0.56652832,-0.735977173,4355.835287,0.003443201,-0.649498651,-0.663486638,4355.835287,-2.285218669,0.242671823,0.699711779,0.013901806,-0.632384479,-0.6674245,0.007679155,0.052963279,0.006085576,XArbitraryZVertical,0.244716943,-0.262312,-0.831101387,0.424942958,0.183833912,-0.643997192,-0.742612064,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.7,194,0.54,63.984375,12,10,-9999,1421743840,9.516342163,-6.654968262,-43.72233582,359.2513123,353.9537659,10,4355.922172,0.095687866,-0.568023682,-0.829879761,4355.908413,0.118227308,-0.601864819,-0.679670934,4355.908413,-2.3342571,0.21343638,0.684611429,0.128685772,-0.584750831,-0.683608711,-0.183330491,0.103838108,-0.077965744,XArbitraryZVertical,0.22336681,-0.267514288,-0.847300947,0.400779839,0.164089158,-0.632372022,-0.757086754,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.7,195,0.54,63.984375,12,10,-9999,1421743840,9.013580322,-5.984619141,-44.11610413,359.5752563,354.27771,10,4355.980066,0.13508606,-0.619384766,-0.801116943,4355.98154,-0.22970803,-0.775598263,-0.50182264,4355.944976,-2.366377957,0.217033715,0.689333892,0.308834434,-0.457989573,-0.614633083,-0.034147616,0.033072259,0.035503492,XArbitraryZVertical,0.221332507,-0.272449074,-0.852409841,0.387531788,0.166166663,-0.636023283,-0.753566861,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.8,196,0.54,63.984375,12,10,-9999,1421743840,7.589096069,-5.76675415,-44.46066284,2.766581059,357.4690247,10,4356.038076,-0.073852539,-0.589706421,-0.879714966,4356.018103,-0.03054486,-0.745881913,-0.457526814,4356.018103,-2.409690565,0.196707837,0.676897866,-0.020086611,-0.728768289,-0.461464524,-0.077460513,0.025639342,-0.207299709,XArbitraryZVertical,0.204728215,-0.275396014,-0.864887542,0.366350833,0.152350649,-0.626377881,-0.76448679,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.8,197,0.54,63.984375,12,10,-9999,1421743840,6.449478149,-5.29750061,-44.657547,4.053171635,358.7556152,10,4356.096226,-0.057449341,-0.665542603,-1.041168213,4356.091229,0.072551166,-0.60255005,-0.716307243,4356.054666,-2.439236445,0.187638279,0.67280207,-0.026674278,-0.764888585,-0.793144643,-0.187895715,-0.018818421,-0.068425603,XArbitraryZVertical,0.196087179,-0.278162276,-0.871802018,0.352330539,0.145888269,-0.623179853,-0.768351138,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:39.9,198,0.54,63.984375,12,10,-9999,1421743840,4.673034668,-4.76121521,-45.18260193,7.596130371,2.298573971,10,4356.15413,-0.054321289,-0.527313232,-1.010070801,4356.164355,-0.296227136,-0.782433532,-0.762915757,4356.127792,-2.505381621,0.185412456,0.66883269,0.085697651,-0.723623216,-0.732949734,-0.174753428,-0.039902542,-0.182254747,XArbitraryZVertical,0.185273093,-0.28306239,-0.883855052,0.323032214,0.144632578,-0.620070577,-0.77109915,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.0,199,0.54,63.984375,12,10,-9999,1421743840,3.516693115,-4.27520752,-45.78966522,10.06138992,4.763834,10,4356.212144,-0.134155273,-0.380386353,-0.99256897,4356.200919,0.160035741,-0.819425373,-0.91909391,4356.164355,-2.537031448,0.178539922,0.659143244,-0.285769194,-0.76532042,-0.766853333,-0.180597156,0.133268043,-0.347247154,XArbitraryZVertical,0.176491547,-0.282621889,-0.89109505,0.308099356,0.140390247,-0.612439811,-0.777951181,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.0,200,0.54,63.984375,12,10,-9999,1421743840,2.544708252,-3.973556519,-46.3147049,9.540882111,4.243325233,10,4356.270272,0.02784729,-0.428161621,-0.833709717,4356.274044,-0.009432118,-0.475518065,-1.064864429,4356.237482,-2.620057373,0.179061353,0.655897169,0.32235685,-0.498448759,-1.105072141,-0.264821708,0.214393198,-0.097733445,XArbitraryZVertical,0.164496653,-0.28814204,-0.90361053,0.270929929,0.141149208,-0.609870493,-0.779830039,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.1,201,0.54,63.984375,12,10,-9999,1421743840,2.025177002,-3.621612549,-46.5936203,11.76669502,6.469138145,10,4356.32827,-0.069091797,-0.379516602,-0.852233887,4356.310608,-0.031450601,-0.689741412,-0.827114718,4356.310608,-2.708565781,0.195853332,0.646215907,-0.020992946,-0.67262882,-0.831052184,-0.146225318,0.193966493,-0.099036172,XArbitraryZVertical,0.158430007,-0.288699603,-0.91500778,0.233051998,0.155365333,-0.602169633,-0.783104956,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.1,202,0.54,63.984375,12,10,-9999,1421743840,1.32131958,-3.252914429,-46.92176056,14.31312561,9.015569687,10,4356.386274,-0.007415771,-0.405975342,-0.751312256,4356.383734,0.152236941,-0.396466389,-1.145818934,4356.383734,-2.794706993,0.212524577,0.638187365,0.162697926,-0.379379392,-1.149845004,-0.209833309,0.211997271,0.032085441,XArbitraryZVertical,0.153029746,-0.289876795,-0.924256551,0.195711953,0.169412777,-0.595740557,-0.785106659,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.2,203,0.6,63.984375,12,10,-9999,1421743840,0.617446899,-2.984786987,-46.33110046,18.56109047,13.26353359,10,4356.444207,-0.02571106,-0.490890503,-0.668884277,4356.420298,0.214330938,-0.404459867,-1.095511288,4356.420298,-2.844098269,0.228007266,0.636090096,0.22479184,-0.387373,-1.099537373,-0.208578229,0.134597376,0.08818578,XArbitraryZVertical,0.152901217,-0.291236454,-0.927990258,0.175033217,0.181829572,-0.594054759,-0.783605099,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.3,204,0.6,63.984375,12,10,-9999,1421743840,-0.002655029,-3.001541138,-46.11780548,21.99417877,16.69662285,10,4356.502331,0.022109985,-0.529953003,-0.731155396,4356.493423,0.143570482,-0.357831645,-0.806028341,4356.493423,-2.93086415,0.252653994,0.634233156,0.154031247,-0.340745032,-0.810054302,-0.189047262,0.066131756,0.082549855,XArbitraryZVertical,0.151578742,-0.295038101,-0.933208146,0.138198986,0.201361105,-0.592559993,-0.779952824,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.3,205,0.6,63.984375,12,10,-9999,1421743840,-0.421615601,-3.621627808,-45.97013855,24.50771523,19.2101593,10,4356.560243,-0.095336914,-0.501983643,-0.788787842,4356.56655,0.051234159,-0.472271672,-0.80402591,4356.529987,-2.961476702,0.256695921,0.63130396,0.065063223,-0.461921632,-0.656131327,-0.206553936,0.08340773,0.005646315,XArbitraryZVertical,0.148868897,-0.295692446,-0.935381105,0.12436325,0.204951763,-0.590197921,-0.780808032,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.4,206,0.6,63.984375,12,10,-9999,1421743840,-0.63949585,-3.671890259,-46.11780548,25.72556305,20.42800713,10,4356.618361,-0.081298828,-0.556777954,-0.896713257,4356.603113,0.139965094,-0.353257932,-0.734305152,4356.603113,-3.026377693,0.26379539,0.623265513,0.150423259,-0.336171597,-0.738330901,-0.230061173,0.037867647,-0.089738436,XArbitraryZVertical,0.142473489,-0.296238363,-0.939679739,0.094583957,0.211720109,-0.583689809,-0.78388828,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.4,207,0.6,63.984375,12,10,-9999,1421743840,-0.756774902,-3.856246948,-46.10139465,26.98657036,21.68901443,10,4356.676267,0.051635742,-0.652023315,-0.858169556,4356.676239,0.220615199,-0.185949364,-0.886239823,4356.639676,-3.060155562,0.273637158,0.626110672,0.370486677,-0.165433347,-0.822805583,-0.351863712,0.016936347,-0.028658053,XArbitraryZVertical,0.14207485,-0.299553748,-0.940015088,0.08033632,0.218974918,-0.585997641,-0.780164599,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.5,208,0.6,63.984375,12,10,-9999,1421743840,-0.807022095,-4.074111938,-45.95374298,27.25170708,21.95415115,10,4356.734317,0.140472412,-0.648452759,-0.979415894,4356.712802,0.179482676,-0.211726367,-0.733639095,4356.712802,-3.136784063,0.306907583,0.624418478,0.189937502,-0.194639921,-0.737664759,-0.152117521,-0.070129059,-0.221724227,XArbitraryZVertical,0.146192362,-0.303201767,-0.940358824,0.049211414,0.245104581,-0.584625602,-0.773392975,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.5,209,0.6,63.984375,12,10,-9999,1421743840,-0.957855225,-4.191421509,-45.83888245,26.45656395,21.15900803,10,4356.79247,0.045257568,-0.581726074,-1.098693848,4356.785929,-0.017325194,-0.329541417,-0.593805028,4356.749366,3.118174235,0.311160818,0.62099498,-0.031116117,-0.479685634,-0.571863234,-0.108210251,-0.068072937,-0.229143143,XArbitraryZVertical,0.143999543,-0.303548973,-0.941170865,0.036325694,0.249003097,-0.581844687,-0.774244308,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.6,210,0.6,63.984375,12,10,-9999,1421743841,-1.929901123,-3.990325928,-46.36392212,29.67171478,24.37415886,10,4356.850423,0.257705688,-0.546463013,-1.025772095,4356.822492,0.095074585,-0.28938947,-0.556732761,4356.822492,3.069835542,0.314816384,0.608490132,0.105529189,-0.272303373,-0.560758352,0.0224854,-0.018290797,-0.412318349,XArbitraryZVertical,0.138850223,-0.301043762,-0.943356172,0.013130209,0.254064888,-0.571629226,-0.780186534,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.7,211,0.6,63.984375,12,10,-9999,1421743841,-1.929901123,-3.990325928,-46.36392212,29.67171478,24.37415886,10,4356.908487,0.187332153,-0.411209106,-0.895431519,4356.895618,0.256680792,-0.340324024,-0.292861966,4356.895618,3.03088815,0.310504419,0.624922117,0.267135262,-0.323238164,-0.296887517,-0.037223473,0.127300963,-0.083868459,XArbitraryZVertical,0.130114634,-0.31137956,-0.941324723,-0.004551545,0.247794762,-0.585034132,-0.772225916,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.7,212,0.6,63.984375,12,10,-9999,1421743841,-2.332092285,-5.06288147,-45.93733215,31.74149513,26.44393921,10,4356.966546,0.170288086,-0.398010254,-0.749557495,4356.968745,0.121069966,-0.424643699,-0.448317337,4356.932181,3.013001325,0.311314969,0.632488649,0.321060181,-0.29674837,-0.356693566,-0.051882397,0.182569236,-0.066500708,XArbitraryZVertical,0.127296775,-0.316071367,-0.940077273,-0.012212368,0.247057572,-0.5911538,-0.767788827,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.8,213,0.6,63.984375,12,10,-9999,1421743841,-2.935409546,-5.766769409,-45.60918427,33.29997635,28.00242043,10,4357.024715,0.131500244,-0.417556763,-0.738525391,4357.005308,0.202702245,-0.266662586,-0.40469316,4357.005308,2.973518964,0.310849741,0.635162398,0.213156492,-0.249577105,-0.408718616,-0.059295844,0.168030545,-0.021354133,XArbitraryZVertical,0.120644569,-0.319760587,-0.93928752,-0.030610613,0.246216014,-0.59330827,-0.766396105,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.8,214,0.6,63.984375,12,10,-9999,1421743841,-3.320861816,-6.2527771,-45.42870331,34.68123627,29.38367844,10,4357.082665,0.024963379,-0.468109131,-0.640029907,4357.078434,0.292166082,-0.464196701,-0.312780547,4357.041871,2.953779875,0.312919836,0.640627218,0.303547293,-0.322026908,-0.366286695,-0.11514736,0.158291072,0.037461948,XArbitraryZVertical,0.118081398,-0.323515905,-0.938012873,-0.039065232,0.246800184,-0.59769839,-0.762788475,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.9,215,0.6,63.984375,12,10,-9999,1421743841,-5.53302002,-6.453872681,-44.70679474,37.12456894,31.82701302,10,4357.140658,0.041717529,-0.586166382,-0.529830933,4357.15156,-0.080311351,-0.579904925,-0.332548126,4357.114997,2.91799366,0.298135348,0.650975724,0.190912202,-0.753790259,-0.404740572,-0.221703872,0.117071271,0.100320488,XArbitraryZVertical,0.104559659,-0.329950078,-0.936435865,-0.057341901,0.233666763,-0.605962873,-0.760400474,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:40.9,216,0.6,63.984375,12,10,-9999,1421743841,-5.53302002,-6.453872681,-44.70679474,37.12456894,31.82701302,10,4357.19876,-0.043746948,-0.558731079,-0.778656006,4357.188124,-0.211657923,-0.543549314,-0.362413614,4357.15156,2.90053538,0.284284941,0.649568782,-0.069857404,-0.562819898,-0.336573452,-0.178490877,0.003494187,0.224830583,XArbitraryZVertical,0.095302796,-0.329737309,-0.936790806,-0.067924005,0.223351717,-0.60484308,-0.764381349,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:41.0,217,0.6,63.984375,12,10,-9999,1421743841,-6.907241821,-6.889587402,-44.73960876,39.36927414,34.07171631,10,4357.256659,0.071517944,-0.607040405,-0.735931396,4357.261249,-0.082617382,-0.496505905,-0.552037341,4357.224687,2.870517283,0.265428781,0.632941329,-0.005275882,-0.513964713,-0.543887198,-0.251929283,0.025646688,0.055795398,XArbitraryZVertical,0.08291807,-0.322640874,-0.938908251,-0.086479804,0.211508766,-0.591518879,-0.778054893,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:41.1,218,0.6,63.984375,12,10,-9999,1421743841,-7.795440674,-6.872817993,-44.75601196,40.64510727,35.34754944,10,4357.314768,0.022659302,-0.618865967,-0.727493286,4357.297813,-0.109727563,-0.456482056,-0.503331054,4357.297813,2.828536594,0.254342694,0.620633939,-0.099283859,-0.439400494,-0.507352889,-0.18655923,-0.013907991,0.098983943,XArbitraryZVertical,0.072076482,-0.318018496,-0.939036944,-0.108990065,0.204686671,-0.581551015,-0.787338436,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:41.1,219,0.54,63.984375,16,10,-9999,1421743841,-8.348495483,-6.688461304,-45.03494263,41.67214584,36.37458801,10,4357.372673,0.070785522,-0.640411377,-0.754638672,4357.370939,0.022403576,-0.403809257,-0.312208234,4357.334376,2.815516899,0.239066458,0.61742061,-0.012763959,-0.368672937,-0.484955311,-0.108207814,-0.051711831,-0.029577313,XArbitraryZVertical,0.063140049,-0.31610275,-0.939264698,-0.11778885,0.193077192,-0.578933895,-0.79218477,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:41.2,220,0.54,63.984375,16,10,-9999,1421743841,-9.957366943,-6.286270142,-44.44428253,43.65488052,38.35732269,10,4357.430692,-0.054153442,-0.646652222,-0.978378296,4357.407503,-0.320682945,-0.570828073,-0.296976816,4357.407503,2.797772743,0.20921888,0.617450836,-0.310304552,-0.553795815,-0.301056087,-0.118366666,-0.053411432,-0.044250552,XArbitraryZVertical,0.046322751,-0.314747172,-0.938974362,-0.130826478,0.169346273,-0.578958571,-0.797576845,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:41.2,221,0.54,63.984375,16,10,-9999,1421743841,-11.01315308,-6.202468872,-44.23098755,44.66972733,39.37216949,10,4357.488807,-0.078933716,-0.70085144,-1.03616333,4357.480628,-0.013239905,-0.636977533,-0.440009872,4357.480628,2.766540591,0.185078439,0.608856186,-0.002861656,-0.619945526,-0.444089085,-0.198623553,-0.115005866,-0.189891845,XArbitraryZVertical,0.030970124,-0.309667762,-0.938446591,-0.14988237,0.150955096,-0.571929574,-0.806293428,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:41.3,222,0.54,63.984375,16,10,-9999,1421743841,-11.95162964,-6.235977173,-44.26380157,45.59600449,40.29844666,10,4357.546765,-0.118041992,-0.579376221,-1.074432373,4357.553755,0.039314117,-0.386056625,-0.812199151,4357.517192,2.7453663,0.175305122,0.606513144,0.038209286,-0.565036297,-0.604556799,-0.314306408,-0.101212882,-0.238269955,XArbitraryZVertical,0.023361037,-0.308107909,-0.937254396,-0.161486764,0.143301174,-0.570006013,-0.80904758,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:41.4,223,0.54,63.984375,16,10,-9999,1421743841,-12.33709717,-6.621429443,-43.95205688,47.05989456,41.76233673,10,4357.604718,-0.109191895,-0.413131714,-1.004180908,4357.590318,-0.022138059,-0.628881257,-0.900865904,4357.590318,2.677902751,0.181287776,0.597539522,-0.011760028,-0.611849606,-0.904945076,-0.238334239,0.113421813,-0.229534999,XArbitraryZVertical,0.016840126,-0.30517083,-0.932432352,-0.192761728,0.149055064,-0.56261003,-0.813174367,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
